id,source,freesound_id,name,username,license,duration,tags,description,audio_url,local_path,audio_id,file_name,file_path,category,query,source_api,source_url,audio_download_url,created,resolved_path,exists,duration_numeric,duration_status
,,,ear infection drone glitch visceral loop.wav,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,14.3213,"alien,bass,clash,deep,drone,droning,effect,fx,glitch,harsh,high,laser,loop,low,noise,rhythmic,robot,sfx,sub,swoosh,synth,synthetic,tranquil,trigger,trippy,wavetable,whoosh",,,,audio_0439,audio_0439.mp3,..\..\data\raw\audio\audio_0439.mp3,chaotic,glitch noise,Freesound,https://freesound.org/people/CVLTIV8R/sounds/796943/,https://cdn.freesound.org/previews/796/796943_2520418-hq.mp3,2025-04-06T02:01:16Z,..\..\data\raw\audio\audio_0439.mp3,True,14.3213,known
,,,Lowkey 1.wav,visual,http://creativecommons.org/publicdomain/zero/1.0/,16.0,"120,bpm,delay,loop,loops,melody,pad,rhythm,rhytmic,soft,string",,,,audio_0440,audio_0440.mp3,..\..\data\raw\audio\audio_0440.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/visual/sounds/400601/,https://cdn.freesound.org/previews/400/400601_52391-hq.mp3,2017-08-25T16:22:11Z,..\..\data\raw\audio\audio_0440.mp3,True,16.0,known
,,,Bossa Rover,deleted_user_2906614,http://creativecommons.org/publicdomain/zero/1.0/,13.7192,"70bpm,beats,chillout,crackle,drum-loop,drums,jazz,loop,old,rhythm,soft,vinyl",,,,audio_0441,audio_0441.mp3,..\..\data\raw\audio\audio_0441.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/deleted_user_2906614/sounds/235844/,https://cdn.freesound.org/previews/235/235844_2906614-hq.mp3,2014-05-02T23:00:37Z,..\..\data\raw\audio\audio_0441.mp3,True,13.7192,known
,,,music beats 7,Attia.phonatics,https://creativecommons.org/licenses/by-nc/4.0/,19.6582,"Bass,Beat,Beats,Box,Calm,Cinematic,Drum,Drums,Film,Loop,Melody,Music,Piano,Relaxing,Rhythm,Smooth,Soft,Song,Soundtrack,Violin",,,,audio_0442,audio_0442.mp3,..\..\data\raw\audio\audio_0442.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/Attia.phonatics/sounds/829949/,https://cdn.freesound.org/previews/829/829949_17988013-hq.mp3,2025-10-18T19:12:59Z,..\..\data\raw\audio\audio_0442.mp3,True,19.6582,known
,,,In the Sun [loop 3].mp3,audiOapsis,https://creativecommons.org/licenses/by/4.0/,23.4205,"dance,drum,electronic,keyboard,loop,loopmusic,music,piano,rhythm,sample,synth,synthesizer,trance",,,,audio_0443,audio_0443.mp3,..\..\data\raw\audio\audio_0443.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/audiOapsis/sounds/640760/,https://cdn.freesound.org/previews/640/640760_14121099-hq.mp3,2022-07-06T04:45:19Z,..\..\data\raw\audio\audio_0443.mp3,True,23.4205,known
,,,223457Noisy.wav,AlienXXX,https://creativecommons.org/licenses/by/4.0/,8.00011,"glitch,image-to-sound,loop,noisy,paintshop-pro,processing,rhythm,sound-to-image",,,,audio_0444,audio_0444.mp3,..\..\data\raw\audio\audio_0444.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/AlienXXX/sounds/223679/,https://cdn.freesound.org/previews/223/223679_97763-hq.mp3,2014-03-19T22:19:49Z,..\..\data\raw\audio\audio_0444.mp3,True,8.00011,known
,,,weird vibes loop.wav,zagi2,https://creativecommons.org/licenses/by-nc/4.0/,23.9611,"beat,cartoon,cinematic,drums,film,groove,horror,loop,music,mystic,odd,percussion,reversed,rhythm,strange,vibraphone,vibs,video,zagi2",,,,audio_0445,audio_0445.mp3,..\..\data\raw\audio\audio_0445.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/zagi2/sounds/223984/,https://cdn.freesound.org/previews/223/223984_3162775-hq.mp3,2014-03-22T23:24:45Z,..\..\data\raw\audio\audio_0445.mp3,True,23.9611,known
,,,pop rock loop.wav,zagi2,https://creativecommons.org/licenses/by-nc/4.0/,7.96501,"80,beat,drum,groove,loop,percussion,pop,rhythm,rhythmic,rock,roll,zagi2",,,,audio_0446,audio_0446.mp3,..\..\data\raw\audio\audio_0446.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/zagi2/sounds/171512/,https://cdn.freesound.org/previews/171/171512_3162775-hq.mp3,2012-12-11T23:12:59Z,..\..\data\raw\audio\audio_0446.mp3,True,7.96501,known
,,,soft balls loop.wav,zagi2,https://creativecommons.org/licenses/by-nc/4.0/,18.3684,"ambience,ambient,bass,beat,chords,dance,drum,electro,electronic,groove,guitar,loop,melodic,panning,rhythm,smooth,zagi2",,,,audio_0447,audio_0447.mp3,..\..\data\raw\audio\audio_0447.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/zagi2/sounds/223128/,https://cdn.freesound.org/previews/223/223128_3162775-hq.mp3,2014-03-15T23:05:41Z,..\..\data\raw\audio\audio_0447.mp3,True,18.3684,known
,,,"Busy_97_BPM_(notes E, D and F)",AlienXXX,http://creativecommons.org/publicdomain/zero/1.0/,29.6907,"97BPM,RPM2026,busy,electronic,fast,loop,music,synth",,,,audio_0448,audio_0448.mp3,..\..\data\raw\audio\audio_0448.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/AlienXXX/sounds/845952/,https://cdn.freesound.org/previews/845/845952_97763-hq.mp3,2026-02-20T23:31:36Z,..\..\data\raw\audio\audio_0448.mp3,True,29.6907,known
,,,Silene Drums 120 01.mp3,wikter,https://creativecommons.org/licenses/by/4.0/,8.0,"beat,drum,loop",,,,audio_0449,audio_0449.mp3,..\..\data\raw\audio\audio_0449.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/wikter/sounds/25332/,https://cdn.freesound.org/previews/25/25332_95338-hq.mp3,2006-11-10T09:43:25Z,..\..\data\raw\audio\audio_0449.mp3,True,8.0,known
,,,Silene Drums 120 03.mp3,wikter,https://creativecommons.org/licenses/by/4.0/,8.0,"beat,drum,loop",,,,audio_0450,audio_0450.mp3,..\..\data\raw\audio\audio_0450.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/wikter/sounds/25333/,https://cdn.freesound.org/previews/25/25333_95338-hq.mp3,2006-11-10T09:43:24Z,..\..\data\raw\audio\audio_0450.mp3,True,8.0,known
,,,Silene Drums 120 04.mp3,wikter,https://creativecommons.org/licenses/by/4.0/,8.0,"beat,drum,loop",,,,audio_0451,audio_0451.mp3,..\..\data\raw\audio\audio_0451.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/wikter/sounds/25334/,https://cdn.freesound.org/previews/25/25334_95338-hq.mp3,2006-11-10T09:43:02Z,..\..\data\raw\audio\audio_0451.mp3,True,8.0,known
,,,Silene Drums 120 05.mp3,wikter,https://creativecommons.org/licenses/by/4.0/,8.0,"beat,drum,loop",,,,audio_0452,audio_0452.mp3,..\..\data\raw\audio\audio_0452.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/wikter/sounds/25335/,https://cdn.freesound.org/previews/25/25335_95338-hq.mp3,2006-11-10T09:43:00Z,..\..\data\raw\audio\audio_0452.mp3,True,8.0,known
,,,Silene Drums 120 06.mp3,wikter,https://creativecommons.org/licenses/by/4.0/,8.0,"beat,drum,loop",,,,audio_0453,audio_0453.mp3,..\..\data\raw\audio\audio_0453.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/wikter/sounds/25336/,https://cdn.freesound.org/previews/25/25336_95338-hq.mp3,2006-11-10T09:42:58Z,..\..\data\raw\audio\audio_0453.mp3,True,8.0,known
,,,sweet-groove 104bpm.wav,vincent sermonne,http://creativecommons.org/publicdomain/zero/1.0/,18.4615,"104bpm,drum-loop,groovy,improvised,rhythm,sticks",,,,audio_0454,audio_0454.mp3,..\..\data\raw\audio\audio_0454.mp3,rhythmic,soft rhythm loop,Freesound,https://freesound.org/people/vincent%20sermonne/sounds/427559/,https://cdn.freesound.org/previews/427/427559_404624-hq.mp3,2018-05-06T14:43:10Z,..\..\data\raw\audio\audio_0454.mp3,True,18.4615,known
,,,140_idm_percussion_loop_8,hexlogos,http://creativecommons.org/publicdomain/zero/1.0/,3.42858,"Percussion,a,exported,from,loop,might,project,recently,someone,useful,working",,,,audio_0455,audio_0455.mp3,..\..\data\raw\audio\audio_0455.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/hexlogos/sounds/797637/,https://cdn.freesound.org/previews/797/797637_6905035-hq.mp3,2025-04-06T23:01:08Z,..\..\data\raw\audio\audio_0455.mp3,True,3.42858,known
,,,Forest Crunchy Percussion Loop 140 2,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,6.85714,"140,cc0,crunchy,drums,dubstep,foley,forest,free,loop,perc,percussion",,,,audio_0456,audio_0456.mp3,..\..\data\raw\audio\audio_0456.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687116/,https://cdn.freesound.org/previews/687/687116_11532701-hq.mp3,2023-05-15T04:03:11Z,..\..\data\raw\audio\audio_0456.mp3,True,6.85714,known
,,,Forest Crunchy Percussion Loop 140 1,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,3.42857,"140,cc0,crunchy,drums,dubstep,foley,forest,free,loop,perc,percussion",,,,audio_0457,audio_0457.mp3,..\..\data\raw\audio\audio_0457.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687115/,https://cdn.freesound.org/previews/687/687115_11532701-hq.mp3,2023-05-15T04:03:10Z,..\..\data\raw\audio\audio_0457.mp3,True,3.42857,known
,,,Glitchy Forest Percussion Loop 134 6,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,10.7463,"cc0,crunchy,design,forest,free,glitch,glitchy,loop,perc,percussion,rhythm,sound",,,,audio_0458,audio_0458.mp3,..\..\data\raw\audio\audio_0458.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687084/,https://cdn.freesound.org/previews/687/687084_11532701-hq.mp3,2023-05-14T20:47:58Z,..\..\data\raw\audio\audio_0458.mp3,True,10.7463,known
,,,Glitchy Forest Percussion Loop 134 5,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,5.37315,"cc0,crunchy,design,forest,free,glitch,glitchy,loop,perc,percussion,rhythm,sound",,,,audio_0459,audio_0459.mp3,..\..\data\raw\audio\audio_0459.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687083/,https://cdn.freesound.org/previews/687/687083_11532701-hq.mp3,2023-05-14T20:47:58Z,..\..\data\raw\audio\audio_0459.mp3,True,5.37315,known
,,,Glitchy Forest Percussion Loop 134 3,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,23.2836,"cc0,crunchy,design,forest,free,glitch,glitchy,loop,perc,percussion,rhythm,sound",,,,audio_0460,audio_0460.mp3,..\..\data\raw\audio\audio_0460.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687081/,https://cdn.freesound.org/previews/687/687081_11532701-hq.mp3,2023-05-14T20:47:57Z,..\..\data\raw\audio\audio_0460.mp3,True,23.2836,known
,,,Glitchy Forest Percussion Loop 134 2,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,17.9105,"cc0,crunchy,design,forest,free,glitch,glitchy,loop,perc,percussion,rhythm,sound",,,,audio_0461,audio_0461.mp3,..\..\data\raw\audio\audio_0461.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687080/,https://cdn.freesound.org/previews/687/687080_11532701-hq.mp3,2023-05-14T20:47:56Z,..\..\data\raw\audio\audio_0461.mp3,True,17.9105,known
,,,Glitchy Forest Percussion Loop 134 1,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,17.9105,"cc0,crunchy,design,forest,free,glitch,glitchy,loop,perc,percussion,rhythm,sound",,,,audio_0462,audio_0462.mp3,..\..\data\raw\audio\audio_0462.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687079/,https://cdn.freesound.org/previews/687/687079_11532701-hq.mp3,2023-05-14T20:47:55Z,..\..\data\raw\audio\audio_0462.mp3,True,17.9105,known
,,,Glitchy Clicky Percussion Loop 2 [170bpm],deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,11.2941,"170bpm,cc0,clicks,clicky,free,glitch,glitchy,lazery,loop,percussion,sfx",,,,audio_0463,audio_0463.mp3,..\..\data\raw\audio\audio_0463.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/662512/,https://cdn.freesound.org/previews/662/662512_11532701-hq.mp3,2022-12-03T04:19:14Z,..\..\data\raw\audio\audio_0463.mp3,True,11.2941,known
,,,Glitchy Clicky Percussion Loop [170bpm],deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,11.2941,"cc0,clicks,clicky,free,glitchy,hat,hi,hyperpop,loop,loops,perc,percussion",,,,audio_0464,audio_0464.mp3,..\..\data\raw\audio\audio_0464.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/662511/,https://cdn.freesound.org/previews/662/662511_11532701-hq.mp3,2022-12-03T04:09:13Z,..\..\data\raw\audio\audio_0464.mp3,True,11.2941,known
,,,Nylon Guitar Percussion Loop 174bpm 2,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,5.51726,"cc0,drum-loop,drums,free,guitar,loop,nylon,perc,percussion,percussion-loop",,,,audio_0465,audio_0465.mp3,..\..\data\raw\audio\audio_0465.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687922/,https://cdn.freesound.org/previews/687/687922_11532701-hq.mp3,2023-05-19T09:33:46Z,..\..\data\raw\audio\audio_0465.mp3,True,5.51726,known
,,,Nylon Guitar Percussion Loop 140bpm 3,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,3.42857,"cc0,drum-loop,drums,free,guitar,loop,nylon,perc,percussion,percussion-loop",,,,audio_0466,audio_0466.mp3,..\..\data\raw\audio\audio_0466.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687921/,https://cdn.freesound.org/previews/687/687921_11532701-hq.mp3,2023-05-19T09:33:45Z,..\..\data\raw\audio\audio_0466.mp3,True,3.42857,known
,,,Nylon Guitar Percussion Loop 140bpm 2,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,6.85714,"cc0,drum-loop,drums,free,guitar,loop,nylon,perc,percussion,percussion-loop",,,,audio_0467,audio_0467.mp3,..\..\data\raw\audio\audio_0467.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687920/,https://cdn.freesound.org/previews/687/687920_11532701-hq.mp3,2023-05-19T09:33:44Z,..\..\data\raw\audio\audio_0467.mp3,True,6.85714,known
,,,Nylon Guitar Percussion Loop 128bpm 3,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,3.75,"cc0,drum-loop,drums,free,guitar,loop,nylon,perc,percussion,percussion-loop",,,,audio_0468,audio_0468.mp3,..\..\data\raw\audio\audio_0468.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687919/,https://cdn.freesound.org/previews/687/687919_11532701-hq.mp3,2023-05-19T09:33:44Z,..\..\data\raw\audio\audio_0468.mp3,True,3.75,known
,,,Nylon Guitar Percussion Loop 128bpm 2,deadrobotmusic,http://creativecommons.org/publicdomain/zero/1.0/,7.5,"cc0,drum-loop,drums,free,guitar,loop,nylon,perc,percussion,percussion-loop",,,,audio_0469,audio_0469.mp3,..\..\data\raw\audio\audio_0469.mp3,rhythmic,percussion loop,Freesound,https://freesound.org/people/deadrobotmusic/sounds/687918/,https://cdn.freesound.org/previews/687/687918_11532701-hq.mp3,2023-05-19T09:33:43Z,..\..\data\raw\audio\audio_0469.mp3,True,7.5,known
,,,funnyyoufunnymedrums.wav,LS,http://creativecommons.org/licenses/by/3.0/,9.6,"dream,dreamy,ice,piano,snow,soundscape,winter",,,,audio_0470,audio_0470.mp3,..\..\data\raw\audio\audio_0470.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/LS/sounds/112183/,https://cdn.freesound.org/previews/112/112183_12368-hq.mp3,2011-01-10T19:30:40Z,..\..\data\raw\audio\audio_0470.mp3,True,9.6,known
,,,funnyyoufunnyme3.wav,LS,http://creativecommons.org/licenses/by/3.0/,6.0,"dream,dreamy,ice,piano,snow,soundscape,winter",,,,audio_0471,audio_0471.mp3,..\..\data\raw\audio\audio_0471.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/LS/sounds/112182/,https://cdn.freesound.org/previews/112/112182_12368-hq.mp3,2011-01-10T19:30:38Z,..\..\data\raw\audio\audio_0471.mp3,True,6.0,known
,,,funnyyoufunnyme1.wav,LS,http://creativecommons.org/licenses/by/3.0/,9.6,"dream,dreamy,ice,piano,snow,soundscape,winter",,,,audio_0472,audio_0472.mp3,..\..\data\raw\audio\audio_0472.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/LS/sounds/112181/,https://cdn.freesound.org/previews/112/112181_12368-hq.mp3,2011-01-10T19:30:37Z,..\..\data\raw\audio\audio_0472.mp3,True,9.6,known
,,,Dreamy Jazz Fantasy Ambient .wav,szegvari,http://creativecommons.org/publicdomain/zero/1.0/,16.7318,"Ambient,Dreamscape,Dreamy,Elementary,Fantasy,Jazz,Light,Love,Reverb,Sound,Sound-design,ambiance,ambience,ambient,atmo,atmos,atmosphere,atmospheric,background,background-sound,soundscape",,,,audio_0473,audio_0473.mp3,..\..\data\raw\audio\audio_0473.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/szegvari/sounds/539815/,https://cdn.freesound.org/previews/539/539815_2282212-hq.mp3,2020-10-15T17:05:00Z,..\..\data\raw\audio\audio_0473.mp3,True,16.7318,known
,,,Fragment drone/soundscape,Garzul,http://creativecommons.org/publicdomain/zero/1.0/,8.0,"ambient,artificial,bass,dreamy,drone,experimental,pad,soundscape,space",,,,audio_0474,audio_0474.mp3,..\..\data\raw\audio\audio_0474.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/Garzul/sounds/380485/,https://cdn.freesound.org/previews/380/380485_862453-hq.mp3,2017-02-10T23:07:17Z,..\..\data\raw\audio\audio_0474.mp3,True,8.0,known
,,,balalaika swell,zacnie,https://creativecommons.org/licenses/by/4.0/,20.062,"ambient,divine,dreamy,pad,smooth,soundscape,string",,,,audio_0475,audio_0475.mp3,..\..\data\raw\audio\audio_0475.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/zacnie/sounds/646300/,https://cdn.freesound.org/previews/646/646300_5025282-hq.mp3,2022-08-08T18:43:54Z,..\..\data\raw\audio\audio_0475.mp3,True,20.062,known
,,,90 bouncing strings.wav,Snapper4298,http://creativecommons.org/publicdomain/zero/1.0/,21.3337,"8bars,90,90bpm,Iceland,atmospheric,bounce,bouncing,bpm,chord,chords,dreamy,guitar,harmonic,over,pizzicato,scape,sound,soundscape,strings,strum,sunrise,violin",,,,audio_0476,audio_0476.mp3,..\..\data\raw\audio\audio_0476.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/Snapper4298/sounds/161290/,https://cdn.freesound.org/previews/161/161290_33044-hq.mp3,2012-07-15T14:18:37Z,..\..\data\raw\audio\audio_0476.mp3,True,21.3337,known
,,,2020-04-11 Slo Dream - C,Doctor_Dreamchip,http://creativecommons.org/publicdomain/zero/1.0/,16.0,"ambience,ambient,atmosphere,dark,dreamy,drone,evolving,experimental,fx,noise,pad,processed,reverb,sound-design,soundscape",,,,audio_0477,audio_0477.mp3,..\..\data\raw\audio\audio_0477.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/Doctor_Dreamchip/sounds/513478/,https://cdn.freesound.org/previews/513/513478_8462944-hq.mp3,2020-04-14T06:47:26Z,..\..\data\raw\audio\audio_0477.mp3,True,16.0,known
,,,2020-04-11 Starship Rat Slo Dream - C,Doctor_Dreamchip,http://creativecommons.org/publicdomain/zero/1.0/,16.0,"ambience,ambient,analog,atmosphere,dark,dreamy,drone,evolving,experimental,fx,noise,pad,processed,reverb,sound-design,soundscape",,,,audio_0478,audio_0478.mp3,..\..\data\raw\audio\audio_0478.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/Doctor_Dreamchip/sounds/513477/,https://cdn.freesound.org/previews/513/513477_8462944-hq.mp3,2020-04-14T06:47:25Z,..\..\data\raw\audio\audio_0478.mp3,True,16.0,known
,,,Angelic Vocals FX,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,28.5331,"FX,SFX,ambience,ambient,angel,angelic,atmos,atmosphere,cathedral,chamber,chant,chill,choir,delay,dream,dreamy,echo,fx,hall,nice,otherworldly,pad,positive,pretty,reverb,sfx,soundscape,sweet,vocal,vocals",,,,audio_0479,audio_0479.mp3,..\..\data\raw\audio\audio_0479.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/CVLTIV8R/sounds/814340/,https://cdn.freesound.org/previews/814/814340_2520418-hq.mp3,2025-06-30T21:19:44Z,..\..\data\raw\audio\audio_0479.mp3,True,28.5331,known
,,,Granular Ambient Ethereal Elevating Pad with High Frequency Glitches Looping at 120bpm,bassimat,http://creativecommons.org/publicdomain/zero/1.0/,9.55942,"120-bpm,120bpm,ambient,dreamy,enchanting,ethereal,granular,loop,loopable,pad,soundscape,space,synth",,,,audio_0480,audio_0480.mp3,..\..\data\raw\audio\audio_0480.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/bassimat/sounds/845906/,https://cdn.freesound.org/previews/845/845906_15636277-hq.mp3,2026-02-20T15:22:57Z,..\..\data\raw\audio\audio_0480.mp3,True,9.55942,known
,,,Passing.wav,jputman,http://creativecommons.org/publicdomain/zero/1.0/,18.0,"ambient,artificial,dreamy,evolving,pad,soundscape,space",,,,audio_0481,audio_0481.mp3,..\..\data\raw\audio\audio_0481.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/jputman/sounds/259182/,https://cdn.freesound.org/previews/259/259182_80360-hq.mp3,2014-12-22T18:22:09Z,..\..\data\raw\audio\audio_0481.mp3,True,18.0,known
,,,Mystery dream vocal chord,skylarjulian,http://creativecommons.org/publicdomain/zero/1.0/,8.52957,"ambient,artificial,atmosphere,chorus,divine,dream,dreamy,fairlight,heavenly,jingle,keyboard,mysterious,native,organ,pad,soundscape,space,sustained,techno,trance,tribal,vocal",,,,audio_0482,audio_0482.mp3,..\..\data\raw\audio\audio_0482.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/skylarjulian/sounds/558416/,https://cdn.freesound.org/previews/558/558416_4465439-hq.mp3,2021-02-15T06:46:58Z,..\..\data\raw\audio\audio_0482.mp3,True,8.52957,known
,,,Lush Swells 2.wav,Unknown_Audio,http://creativecommons.org/publicdomain/zero/1.0/,26.7494,"Ambient,Atmospheric,Distant,Dreamy,Drone,Ethereal,Fading,Pads,Soundscape,Swell",,,,audio_0483,audio_0483.mp3,..\..\data\raw\audio\audio_0483.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/Unknown_Audio/sounds/386058/,https://cdn.freesound.org/previews/386/386058_2094016-hq.mp3,2017-03-28T23:32:34Z,..\..\data\raw\audio\audio_0483.mp3,True,26.7494,known
,,,Dreamy C Major Chord Guitar,MichiJung,https://creativecommons.org/licenses/by/4.0/,13.375,"ambient,atmospheric,background,cinematic,complex,contemplative,documentary,dreamy,feedback,film,flowing,game,guitar,immersive,instrumental,introspective,layer,major,melancholic,moody,movie,overtones,reverb,serene,soundscape,spacious,subtle,transition,unconventional,vibrato",,,,audio_0484,audio_0484.mp3,..\..\data\raw\audio\audio_0484.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/MichiJung/sounds/753683/,https://cdn.freesound.org/previews/753/753683_7372878-hq.mp3,2024-09-08T14:46:49Z,..\..\data\raw\audio\audio_0484.mp3,True,13.375,known
,,,Mid Frequency Ambient Pad,bassimat,http://creativecommons.org/publicdomain/zero/1.0/,22.4183,"ambient,artificial,dreamy,lush,pad,smooth,soundscape",,,,audio_0485,audio_0485.mp3,..\..\data\raw\audio\audio_0485.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/bassimat/sounds/844319/,https://cdn.freesound.org/previews/844/844319_15636277-hq.mp3,2026-02-05T21:18:07Z,..\..\data\raw\audio\audio_0485.mp3,True,22.4183,known
,,,Sunny days No Eq or Fx (100bpm),Boatlanman-,http://creativecommons.org/publicdomain/zero/1.0/,19.2188,"100bpm,ambient,divine,dreamy,drone,evolving,pad,reverb,smooth,soundscape",,,,audio_0486,audio_0486.mp3,..\..\data\raw\audio\audio_0486.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/Boatlanman-/sounds/838973/,https://cdn.freesound.org/previews/838/838973_16161631-hq.mp3,2025-12-20T04:29:49Z,..\..\data\raw\audio\audio_0486.mp3,True,19.2188,known
,,,SpaceNight,gmortizwavs,http://creativecommons.org/publicdomain/zero/1.0/,15.0045,"E5,ambient,artificial,divine,dreamy,drone,evolving,experimental,free,granular,lovecraft,multisample,night,note,pad,psyco,psycodelic,smooth,soundscape,space,synth,wav",,,,audio_0487,audio_0487.mp3,..\..\data\raw\audio\audio_0487.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/gmortizwavs/sounds/657577/,https://cdn.freesound.org/previews/657/657577_6603437-hq.mp3,2022-11-06T18:54:33Z,..\..\data\raw\audio\audio_0487.mp3,True,15.0045,known
,,,Ahm 001.wav,frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,11.3513,"ahm,ambient,artificial,divine,dreamy,drone,evolving,experimental,freaky,horror,multisample,pad,soundscape,space",,,,audio_0488,audio_0488.mp3,..\..\data\raw\audio\audio_0488.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/frenkfurth/sounds/652255/,https://cdn.freesound.org/previews/652/652255_13558226-hq.mp3,2022-10-02T17:39:11Z,..\..\data\raw\audio\audio_0488.mp3,True,11.3513,known
,,,Forestia_Organic ARP short3barloop_90BPM_Cmin_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,8.0,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0489,audio_0489.mp3,..\..\data\raw\audio\audio_0489.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695616/,https://cdn.freesound.org/previews/695/695616_5392691-hq.mp3,2023-07-10T19:38:23Z,..\..\data\raw\audio\audio_0489.mp3,True,8.0,known
,,,Forestia_Lost Piano_Cmin_7_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,14.8333,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0490,audio_0490.mp3,..\..\data\raw\audio\audio_0490.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695611/,https://cdn.freesound.org/previews/695/695611_5392691-hq.mp3,2023-07-10T19:37:10Z,..\..\data\raw\audio\audio_0490.mp3,True,14.8333,known
